,date,true_confirm,predict_confirm
76,20200405,536,571.9915161132812
77,20200406,538,581.3546752929688
78,20200407,543,592.0819702148438
79,20200408,552,603.7413940429688
80,20200409,555,616.5079956054688
81,20200410,555,630.10302734375
82,20200411,607,641.215576171875
83,20200412,618,645.042236328125
84,20200413,618,647.892822265625
85,20200414,622,650.8507080078125
86,20200415,628,653.2646484375
87,20200416,628,655.2189331054688
88,20200417,628,657.4898681640625
89,20200418,635,659.4851684570312
90,20200419,638,660.4678955078125
91,20200420,638,661.109375
92,20200421,639,661.927490234375
93,20200422,640,662.7000732421875
94,20200423,641,663.542724609375
95,20200424,641,664.7676391601562
96,20200425,642,666.1824951171875
97,20200426,642,667.7932739257812
98,20200427,644,669.688720703125
99,20200428,645,671.574462890625
100,20200429,647,673.373779296875
101,20200430,652,674.7998046875
102,20200501,652,675.6290893554688
103,20200502,653,676.4903564453125
104,20200503,655,677.2950439453125
105,20200504,656,677.82177734375
106,20200505,656,678.2755126953125
107,20200506,657,678.8089599609375
108,20200507,657,679.2828369140625
109,20200508,657,679.8095703125
110,20200509,659,680.6492919921875
111,20200510,659,681.3235473632812
112,20200511,659,682.2362670898438
113,20200512,660,683.2510375976562
114,20200513,660,684.3194580078125
115,20200514,660,685.5570068359375
116,20200515,665,686.5657958984375
117,20200516,665,686.8950805664062
118,20200517,666,687.2720947265625
119,20200518,666,687.5567016601562
120,20200519,666,687.9642333984375
121,20200520,667,688.4403686523438
122,20200521,667,688.9306030273438
123,20200522,667,689.510986328125
124,20200523,668,690.2053833007812
125,20200524,668,690.8431396484375
126,20200525,669,691.5040283203125
127,20200526,670,692.0844116210938
128,20200527,671,692.5136108398438
129,20200528,671,692.8414306640625
130,20200529,672,693.4575805664062
131,20200530,672,694.0349731445312
132,20200531,672,694.7405395507812
133,20200601,673,695.583984375
134,20200602,673,696.433349609375
135,20200603,673,697.3646850585938
136,20200604,677,698.5731201171875
137,20200605,677,699.7391357421875
138,20200606,677,701.2635498046875
139,20200607,678,703.1478271484375
140,20200608,678,705.3509521484375
141,20200609,678,708.1135864257812
142,20200610,684,710.7489013671875
143,20200611,689,712.5556640625
144,20200612,690,713.7477416992188
145,20200613,691,714.990478515625
146,20200614,692,716.1453247070312
147,20200615,695,717.3195190429688
148,20200616,695,718.1674194335938
149,20200617,697,719.1829223632812
150,20200618,697,720.0419921875
151,20200619,698,721.163330078125
152,20200620,698,722.3494262695312
153,20200621,701,723.5906982421875
154,20200622,701,724.604736328125
155,20200623,703,725.9659423828125
156,20200624,703,727.22509765625
157,20200625,705,728.6452026367188
158,20200626,706,729.974365234375
159,20200627,707,731.3750610351562
160,20200628,708,732.782470703125
161,20200629,712,733.9291381835938
162,20200630,712,734.7583618164062
163,20200701,713,735.6397705078125
164,20200702,714,736.6642456054688
165,20200703,715,737.691650390625
166,20200704,716,738.6900634765625
167,20200705,716,739.8411865234375
168,20200706,718,741.1234130859375
169,20200707,718,742.5025024414062
170,20200708,721,744.1029052734375
171,20200709,722,745.5304565429688
172,20200710,722,747.1397705078125
173,20200711,724,748.8876342773438
174,20200712,725,750.4798583984375
175,20200713,728,751.8619384765625
176,20200714,731,752.8409423828125
177,20200715,732,753.6202392578125
178,20200716,733,754.5478515625
179,20200717,733,755.5291137695312
180,20200718,733,756.7509765625
181,20200719,733,758.3394775390625
182,20200720,735,760.0702514648438
183,20200722,738,761.45751953125
184,20200724,741,762.3284912109375
185,20200725,741,763.1778564453125
186,20200726,741,764.236572265625
187,20200727,743,765.3318481445312
188,20200728,744,766.3004150390625
189,20200729,744,767.4627075195312
190,20200730,744,769.7276611328125
191,20200731,748,772.2407836914062
192,20200801,749,774.756103515625
193,20200802,749,779.0654907226562
194,20200803,750,784.81884765625
195,20200804,752,791.7404174804688
196,20200806,764,799.9144287109375
197,20200807,766,807.8671875
198,20200808,768,817.0247192382812
199,20200809,786,826.089111328125
200,20200810,794,834.122314453125
201,20200812,800,842.1167602539062
202,20200813,816,850.1492309570312
203,20200814,820,857.686279296875
204,20200815,825,865.6807250976562
205,20200816,828,874.3457641601562
206,20200817,842,882.9124145507812
207,20200818,850,890.0828857421875
208,20200820,862,896.0172729492188
209,20200821,875,900.0979614257812
210,20200822,875,902.8837280273438
211,20200823,880,905.9876098632812
212,20200824,882,909.0728759765625
213,20200825,886,912.13134765625
214,20200826,888,915.2330322265625
215,20200827,891,918.2863159179688
216,20200828,894,921.5138549804688
217,20200829,897,924.6915283203125
218,20200830,903,927.60400390625
219,20200831,904,930.2221069335938
220,20200901,908,932.8566284179688
221,20200902,908,935.8003540039062
222,20200903,913,939.4444580078125
223,20200904,916,942.86279296875
224,20200905,918,946.8898315429688
225,20200906,922,951.1463623046875
226,20200907,922,955.645751953125
227,20200909,929,961.9578857421875
228,20200910,937,967.7454833984375
229,20200911,939,973.2105102539062
230,20200913,947,978.72021484375
231,20200914,948,984.0145874023438
232,20200915,950,989.7820434570312
233,20200919,972,994.2129516601562
234,20200920,974,995.6009521484375
235,20200921,975,997.6342163085938
236,20200922,975,1000.2940673828125
237,20200923,977,1003.4605712890625
238,20200924,981,1007.2484741210938
239,20200925,981,1011.4655151367188
240,20200926,982,1016.3642578125
241,20200927,992,1021.8441772460938
242,20200928,997,1026.367431640625
243,20200929,999,1030.7230224609375
244,20201001,1007,1035.1837158203125
245,20201002,1011,1039.25537109375
246,20201003,1012,1043.32861328125
247,20201004,1022,1047.8995361328125
248,20201005,1024,1051.8975830078125
249,20201006,1025,1056.4879150390625
250,20201007,1030,1061.682373046875
251,20201008,1036,1066.73095703125
252,20201009,1038,1072.248779296875
253,20201010,1048,1077.906005859375
254,20201011,1053,1082.92919921875
255,20201012,1056,1088.1737060546875
256,20201013,1061,1093.880126953125
257,20201014,1064,1099.53955078125
258,20201015,1075,1105.3316650390625
259,20201016,1080,1110.541015625
260,20201017,1085,1116.1417236328125
261,20201018,1090,1121.9202880859375
262,20201019,1095,1128.4664306640625
263,20201020,1097,1135.423828125
264,20201021,1105,1143.12548828125
265,20201022,1114,1150.45166015625
266,20201023,1123,1158.4580078125
267,20201024,1128,1166.273681640625
268,20201025,1139,1174.3702392578125
269,20201026,1142,1182.5635986328125
270,20201027,1149,1191.5013427734375
271,20201028,1155,1200.664794921875
272,20201030,1176,1209.747802734375
273,20201031,1181,1217.3719482421875
274,20201101,1187,1226.63671875
275,20201102,1196,1236.3582763671875
276,20201103,1200,1246.5379638671875
277,20201104,1208,1257.3748779296875
278,20201105,1223,1267.6082763671875
279,20201106,1234,1276.256103515625
280,20201108,1254,1282.716552734375
281,20201109,1259,1287.075927734375
282,20201110,1264,1290.979248046875
283,20201111,1268,1294.73876953125
284,20201112,1271,1299.02734375
285,20201114,1277,1303.476806640625
286,20201115,1277,1307.93603515625
287,20201117,1285,1312.8973388671875
288,20201118,1286,1317.4906005859375
289,20201119,1290,1322.6248779296875
290,20201120,1301,1327.210693359375
291,20201121,1305,1330.3980712890625
292,20201122,1308,1333.4237060546875
293,20201123,1312,1336.5164794921875
294,20201124,1314,1339.4169921875
295,20201125,1319,1342.1319580078125
296,20201126,1322,1344.905029296875
297,20201127,1322,1348.3994140625
298,20201128,1325,1352.520263671875
299,20201129,1330,1357.5650634765625
300,20201130,1332,1362.953369140625
301,20201201,1333,1369.4136962890625
302,20201202,1341,1376.8099365234375
303,20201203,1350,1383.8603515625
304,20201204,1353,1390.654541015625
305,20201206,1366,1397.822021484375
306,20201207,1370,1404.28173828125
307,20201208,1376,1410.90234375
308,20201209,1385,1417.1607666015625
309,20201210,1390,1423.042236328125
310,20201211,1395,1428.8782958984375
311,20201212,1405,1434.58251953125
312,20201213,1412,1439.8887939453125
313,20201214,1415,1445.4298095703125
314,20201215,1418,1451.7523193359375
315,20201216,1424,1459.2357177734375
316,20201217,1428,1467.1944580078125
317,20201218,1436,1475.478759765625
318,20201219,1447,1483.27197265625
319,20201220,1455,1490.1868896484375
320,20201221,1461,1496.4423828125
321,20201222,1473,1501.9737548828125
322,20201223,1479,1506.4373779296875
323,20201224,1483,1510.77880859375
324,20201225,1488,1515.2037353515625
325,20201226,1492,1519.620361328125
326,20201227,1494,1524.49609375
327,20201228,1498,1529.835205078125
328,20201229,1505,1535.281494140625
329,20201230,1511,1540.126708984375
330,20201231,1516,1544.790771484375
331,20210101,1520,1549.6700439453125
332,20210102,1526,1554.7901611328125
333,20210103,1530,1559.777587890625
334,20210104,1536,1564.702392578125
335,20210105,1538,1569.6480712890625
336,20210106,1543,1574.9998779296875
337,20210107,1551,1580.2979736328125
338,20210108,1558,1584.7169189453125
339,20210109,1562,1589.0225830078125
340,20210110,1564,1593.59130859375
341,20210111,1568,1598.6241455078125
342,20210112,1573,1603.6749267578125
343,20210113,1581,1608.4254150390625
344,20210114,1583,1613.1416015625
345,20210115,1590,1618.4739990234375
346,20210116,1594,1624.1646728515625
347,20210117,1598,1630.4373779296875
348,20210118,1602,1637.1854248046875
349,20210119,1606,1644.884033203125
350,20210120,1615,1652.89794921875
351,20210121,1624,1660.4774169921875
352,20210122,1635,1667.60986328125
353,20210123,1641,1674.591796875
354,20210124,1644,1682.0863037109375
355,20210125,1654,1689.9154052734375
356,20210126,1660,1697.4918212890625
357,20210127,1667,1705.0474853515625
358,20210128,1676,1712.2373046875
359,20210129,1687,1718.9234619140625
360,20210130,1694,1724.7379150390625
361,20210131,1698,1730.2960205078125
362,20210201,1705,1736.1417236328125
363,20210202,1709,1741.658203125
364,20210203,1714,1747.4093017578125
365,20210204,1724,1752.399658203125
366,20210205,1729,1756.7105712890625
367,20210206,1732,1760.8203125
368,20210207,1739,1764.739990234375
369,20210208,1741,1768.007080078125
370,20210209,1747,1771.4403076171875
371,20210210,1747,1774.3662109375
372,20210211,1754,1777.49169921875
373,20210212,1757,1780.265625
374,20210213,1759,1783.0714111328125
375,20210214,1760,1786.1932373046875
376,20210215,1765,1789.4923095703125
377,20210216,1765,1792.530029296875
378,20210217,1769,1795.8826904296875
379,20210218,1776,1798.7318115234375
380,20210219,1778,1801.01318359375
381,20210220,1781,1803.18505859375
382,20210221,1783,1805.12890625
383,20210222,1783,1807.2247314453125
384,20210223,1786,1809.4681396484375
385,20210224,1789,1811.26220703125
386,20210225,1793,1812.890869140625
387,20210226,1794,1814.5487060546875
388,20210227,1794,1816.455322265625
389,20210228,1796,1818.759765625
390,20210301,1797,1821.12451171875
391,20210302,1797,1824.2559814453125
392,20210303,1802,1827.557373046875
393,20210304,1808,1830.5115966796875
394,20210305,1809,1833.1505126953125
395,20210306,1811,1836.182861328125
396,20210307,1811,1839.6712646484375
397,20210308,1818,1843.2542724609375
398,20210309,1820,1846.4580078125
399,20210310,1825,1849.5068359375
400,20210311,1828,1852.1666259765625
401,20210312,1830,1854.9725341796875
402,20210313,1834,1857.6182861328125
403,20210314,1835,1860.24462890625
404,20210315,1840,1862.979736328125
405,20210316,1841,1865.369873046875
406,20210317,1843,1868.0303955078125
407,20210318,1848,1870.7371826171875
408,20210319,1848,1873.61767578125
409,20210320,1852,1877.1551513671875
410,20210321,1855,1880.6435546875
411,20210322,1856,1884.2249755859375
412,20210323,1859,1888.3265380859375
413,20210324,1863,1892.1851806640625
414,20210325,1870,1895.56103515625
415,20210326,1876,1897.93115234375
416,20210327,1878,1899.5657958984375
417,20210328,1878,1901.906005859375
418,20210329,1882,1904.6038818359375
419,20210330,1882,1907.3284912109375
420,20210331,1885,1910.4853515625
421,20210401,1887,1914.32763671875
422,20210402,1887,1918.632568359375
423,20210403,1897,1923.167724609375
424,20210404,1900,1926.7454833984375
425,20210405,1902,1930.580322265625
426,20210406,1904,1934.5357666015625
427,20210407,1913,1938.4197998046875
428,20210408,1916,1941.3887939453125
429,20210409,1920,1944.283447265625
430,20210410,1922,1947.0833740234375
431,20210411,1925,1949.9906005859375
432,20210412,1926,1952.8568115234375
433,20210413,1931,1955.8377685546875
434,20210414,1934,1958.4365234375
435,20210415,1937,1960.7841796875
436,20210416,1940,1963.17431640625
437,20210417,1942,1965.3349609375
438,20210418,1943,1968.4210205078125
439,20210419,1946,1971.794677734375
440,20210420,1949,1975.2003173828125
441,20210421,1950,1978.765380859375
442,20210422,1955,1982.8260498046875
443,20210423,1955,1987.115234375
444,20210424,1967,1991.35546875
445,20210425,1969,1994.5323486328125
446,20210426,1970,1998.3209228515625
447,20210427,1972,2002.6832275390625
448,20210428,1977,2006.9755859375
449,20210429,1984,2010.54443359375
450,20210430,1987,2013.62451171875
451,20210501,1991,2016.451904296875
452,20210502,1996,2019.11181640625
453,20210503,1999,2021.5079345703125
454,20210504,1999,2024.2601318359375
455,20210505,1999,2027.749267578125
456,20210506,2004,2031.6317138671875
457,20210507,2006,2035.2005615234375
458,20210508,2012,2038.7216796875
459,20210509,2016,2041.5931396484375
460,20210510,2020,2044.392333984375
461,20210511,2023,2047.07080078125
462,20210512,2025,2050.340087890625
463,20210513,2026,2053.9833984375
464,20210514,2029,2058.675048828125
465,20210515,2031,2063.595458984375
466,20210516,2037,2068.8935546875
467,20210517,2041,2073.872802734375
468,20210518,2050,2078.52197265625
469,20210519,2052,2082.62939453125
470,20210520,2061,2086.44580078125
471,20210521,2062,2089.47802734375
472,20210522,2066,2093.07958984375
473,20210523,2069,2096.781982421875
474,20210524,2072,2100.50048828125
475,20210525,2078,2104.46630859375
476,20210526,2079,2108.573974609375
477,20210527,2081,2113.293212890625
478,20210528,2088,2118.286376953125
479,20210529,2093,2122.66748046875
480,20210530,2095,2127.305419921875
481,20210531,2102,2132.05517578125
482,20210601,2108,2136.110595703125
483,20210602,2111,2139.732177734375
484,20210603,2116,2143.649658203125
485,20210604,2117,2147.412353515625
486,20210605,2124,2151.686767578125
487,20210606,2128,2155.6943359375
488,20210607,2130,2160.06787109375
489,20210608,2132,2165.093994140625
490,20210609,2139,2170.377197265625
491,20210610,2141,2175.33251953125
492,20210611,2149,2180.29541015625
493,20210612,2155,2184.65625
494,20210613,2160,2188.51416015625
495,20210614,2165,2191.86181640625
496,20210615,2168,2194.791259765625
497,20210616,2170,2198.0234375
498,20210617,2173,2201.139892578125
499,20210618,2179,2204.231201171875
500,20210619,2182,2206.845703125
501,20210620,2183,2209.48974609375
502,20210621,2184,2212.369384765625
503,20210622,2190,2215.176025390625
504,20210623,2190,2217.356201171875
505,20210624,2196,2219.486328125
506,20210625,2199,2220.915283203125
507,20210626,2200,2222.33447265625
508,20210627,2201,2223.858154296875
509,20210628,2202,2225.95556640625
510,20210629,2202,2228.610107421875
511,20210630,2204,2231.925048828125
512,20210701,2207,2235.86865234375
513,20210702,2211,2239.985107421875
514,20210703,2212,2244.55517578125
515,20210704,2218,2249.4970703125
516,20210705,2222,2254.048828125
517,20210706,2226,2258.671875
518,20210707,2234,2263.103515625
519,20210708,2237,2266.633544921875
520,20210709,2243,2270.229248046875
521,20210710,2246,2273.453857421875
522,20210711,2247,2276.72314453125
523,20210712,2252,2280.228515625
524,20210713,2257,2283.349609375
525,20210714,2257,2286.27392578125
526,20210715,2263,2289.333984375
527,20210716,2266,2291.911865234375
528,20210717,2267,2294.477783203125
529,20210718,2271,2297.280029296875
530,20210719,2274,2299.63671875
531,20210720,2276,2302.063232421875
532,20210721,2278,2304.45947265625
533,20210722,2281,2306.683349609375
534,20210723,2283,2309.114501953125
535,20210724,2287,2311.962158203125
536,20210725,2287,2315.06298828125
537,20210726,2291,2318.6416015625
538,20210727,2292,2322.23046875
539,20210728,2292,2326.55712890625
540,20210729,2299,2331.768798828125
541,20210730,2307,2336.594482421875
542,20210731,2312,2341.296630859375
543,20210801,2314,2346.496337890625
544,20210802,2314,2353.072998046875
545,20210803,2318,2361.147216796875
546,20210804,2329,2369.303955078125
547,20210805,2337,2376.682373046875
548,20210806,2346,2383.5927734375
549,20210807,2352,2389.600830078125
550,20210808,2360,2395.695556640625
551,20210809,2369,2400.8310546875
552,20210810,2373,2405.572021484375
553,20210811,2378,2410.01611328125
554,20210812,2383,2414.95751953125
555,20210813,2383,2419.945556640625
556,20210814,2394,2425.242919921875
557,20210815,2396,2430.323486328125
558,20210816,2403,2435.802734375
559,20210817,2403,2441.00244140625
560,20210818,2414,2447.409912109375
561,20210819,2416,2453.183349609375
562,20210820,2420,2459.859130859375
563,20210821,2432,2466.31201171875
564,20210822,2436,2472.075927734375
565,20210823,2436,2478.39306640625
566,20210824,2451,2484.835693359375
567,20210825,2454,2489.750732421875
568,20210826,2462,2494.78662109375
569,20210827,2466,2499.61328125
570,20210828,2471,2504.822509765625
571,20210829,2476,2510.4462890625
572,20210830,2480,2516.1474609375
573,20210831,2483,2522.291259765625
574,20210901,2489,2528.903564453125
575,20210902,2497,2535.02880859375
576,20210903,2505,2540.35302734375
577,20210904,2514,2544.6162109375
578,20210905,2516,2548.14990234375
579,20210906,2520,2551.939453125
580,20210907,2526,2555.19677734375
581,20210908,2528,2558.29248046875
582,20210909,2532,2561.574462890625
583,20210910,2534,2564.693359375
584,20210911,2537,2567.880615234375
585,20210912,2542,2570.886962890625
586,20210913,2542,2573.81787109375
587,20210914,2548,2576.68115234375
588,20210915,2552,2579.654052734375
589,20210916,2553,2582.582763671875
590,20210917,2555,2586.522705078125
591,20210918,2557,2590.688232421875
592,20210919,2561,2595.69580078125
593,20210920,2561,2600.8359375
594,20210921,2573,2605.86376953125
595,20210922,2575,2609.55615234375
596,20210923,2584,2613.0146484375
597,20210924,2584,2615.80126953125
598,20210925,2592,2619.107177734375
599,20210926,2593,2621.65283203125
600,20210927,2593,2625.393798828125
601,20210928,2595,2630.163818359375
602,20210929,2598,2635.56396484375
603,20210930,2603,2641.21826171875
604,20211001,2612,2646.96923828125
605,20211002,2612,2652.2734375
606,20211003,2622,2658.086181640625
607,20211004,2628,2662.91796875
608,20211005,2632,2667.491943359375
609,20211006,2636,2671.89892578125
610,20211007,2644,2675.7783203125
611,20211008,2646,2678.789306640625
612,20211009,2652,2681.729248046875
613,20211010,2655,2684.257080078125
614,20211011,2658,2686.957275390625
615,20211012,2660,2689.925537109375
616,20211013,2661,2693.674072265625
617,20211014,2662,2698.3759765625
618,20211015,2666,2703.593017578125
619,20211016,2671,2708.841064453125
620,20211017,2677,2713.923095703125
621,20211018,2682,2718.42626953125
622,20211019,2689,2722.32080078125
623,20211020,2695,2725.313720703125
