,date,true_confirm,predict_confirm
138,20200610,185,257.4142150878906
139,20200611,185,257.4142150878906
140,20200612,185,257.4142150878906
141,20200613,185,257.4142150878906
142,20200614,185,257.4142150878906
143,20200615,185,257.4142150878906
144,20200616,185,257.4142150878906
145,20200617,185,257.4142150878906
146,20200618,185,257.4142150878906
147,20200619,185,257.4142150878906
148,20200620,185,257.4142150878906
149,20200621,185,257.4142150878906
150,20200622,185,257.4142150878906
151,20200623,185,257.4142150878906
152,20200624,185,257.4142150878906
153,20200625,185,257.4142150878906
154,20200626,185,257.45294189453125
155,20200627,185,257.521484375
156,20200628,185,257.57440185546875
157,20200629,185,257.63958740234375
158,20200630,185,257.7487487792969
159,20200701,185,257.8493347167969
160,20200702,186,257.9510192871094
161,20200703,186,258.0046691894531
162,20200704,186,258.0702209472656
163,20200705,186,258.1782531738281
164,20200706,186,258.2401123046875
165,20200707,187,258.27587890625
166,20200708,187,258.3146057128906
167,20200709,187,258.3827819824219
168,20200710,187,258.4356689453125
169,20200711,187,258.5012512207031
170,20200712,187,258.6092834472656
171,20200713,187,258.671875
172,20200714,188,258.7065124511719
173,20200715,188,258.7456359863281
174,20200716,188,258.81341552734375
175,20200717,188,258.8663330078125
176,20200718,188,258.9330139160156
177,20200719,188,259.07977294921875
178,20200720,188,259.20941162109375
179,20200722,189,259.3364562988281
180,20200724,189,259.4705810546875
181,20200725,189,259.6318664550781
182,20200726,189,259.7589111328125
183,20200727,190,259.9012145996094
184,20200728,190,259.96380615234375
185,20200729,191,259.9984436035156
186,20200730,191,259.9984436035156
187,20200731,191,259.9984436035156
188,20200801,191,259.9984436035156
189,20200802,191,259.9984436035156
190,20200803,191,259.9984436035156
191,20200804,191,259.9984436035156
192,20200806,191,259.9984436035156
193,20200807,191,259.9984436035156
194,20200808,191,259.9984436035156
195,20200809,191,260.1552734375
196,20200810,191,260.4272155761719
197,20200812,191,260.6384582519531
198,20200813,191,260.9010925292969
199,20200814,191,261.334716796875
200,20200815,191,261.5824279785156
201,20200816,195,261.839111328125
202,20200817,195,262.0432434082031
203,20200818,195,262.2406921386719
204,20200820,195,262.5063171386719
205,20200821,195,262.88330078125
206,20200822,195,263.135498046875
207,20200823,198,263.34710693359375
208,20200824,198,263.4096984863281
209,20200825,199,263.4443359375
210,20200826,199,263.4443359375
211,20200827,199,263.4443359375
212,20200828,199,263.4443359375
213,20200829,199,263.52294921875
214,20200830,199,263.6589050292969
215,20200831,199,263.76434326171875
216,20200901,199,263.89508056640625
217,20200902,199,264.1119079589844
218,20200903,199,264.235595703125
219,20200904,201,264.30523681640625
220,20200905,201,264.38421630859375
221,20200906,201,264.559326171875
222,20200907,201,264.77239990234375
223,20200909,201,265.0629577636719
224,20200910,201,265.5450134277344
225,20200911,201,266.0714111328125
226,20200913,203,266.54974365234375
227,20200914,204,266.93865966796875
228,20200915,205,267.3186340332031
229,20200919,206,267.5849914550781
230,20200920,208,267.71612548828125
231,20200921,209,267.7503967285156
232,20200922,209,267.7503967285156
233,20200923,209,267.7503967285156
234,20200924,209,267.7503967285156
235,20200925,209,267.7503967285156
236,20200926,209,267.82861328125
237,20200927,209,267.96533203125
238,20200928,209,268.0704040527344
239,20200929,209,268.20263671875
240,20201001,209,268.4190979003906
241,20201002,209,268.54315185546875
242,20201003,211,268.612060546875
243,20201004,211,268.612060546875
244,20201005,211,268.612060546875
245,20201006,211,268.612060546875
246,20201007,211,268.612060546875
247,20201008,211,268.612060546875
248,20201009,211,268.612060546875
249,20201010,211,268.612060546875
250,20201011,211,268.612060546875
251,20201012,211,268.612060546875
252,20201013,211,268.612060546875
253,20201014,211,268.612060546875
254,20201015,211,268.612060546875
255,20201016,211,268.612060546875
256,20201017,211,268.612060546875
257,20201018,211,268.612060546875
258,20201019,211,268.612060546875
259,20201020,211,268.612060546875
260,20201021,211,268.612060546875
261,20201022,211,268.612060546875
262,20201023,211,268.690673828125
263,20201024,211,268.8262634277344
264,20201025,211,268.93206787109375
265,20201026,211,269.0639343261719
266,20201027,211,269.2803649902344
267,20201028,211,269.4044189453125
268,20201030,213,269.512451171875
269,20201031,213,269.58062744140625
270,20201101,213,269.6339111328125
271,20201102,213,269.6990966796875
272,20201103,213,269.807861328125
273,20201104,213,269.8700866699219
274,20201105,214,269.90399169921875
275,20201106,214,270.0220642089844
276,20201108,214,270.2265930175781
277,20201109,214,270.3838195800781
278,20201110,214,270.5820007324219
279,20201111,214,270.9064636230469
280,20201112,214,271.09197998046875
281,20201114,217,271.1959228515625
282,20201115,217,271.1959228515625
283,20201117,217,271.1959228515625
284,20201118,217,271.1959228515625
285,20201119,217,271.1959228515625
286,20201120,217,271.1959228515625
287,20201121,217,271.23541259765625
288,20201122,217,271.3423156738281
289,20201123,217,271.4637756347656
290,20201124,217,271.5826110839844
291,20201125,217,271.7561950683594
292,20201126,217,271.92645263671875
293,20201127,218,272.0233154296875
294,20201128,219,272.0586853027344
295,20201129,219,272.1369323730469
296,20201130,219,272.27252197265625
297,20201201,219,272.3779602050781
298,20201202,219,272.50946044921875
299,20201203,219,272.7657470703125
300,20201204,219,272.996337890625
301,20201206,221,273.2254638671875
302,20201207,221,273.4124755859375
303,20201208,221,273.63897705078125
304,20201209,221,273.9541320800781
305,20201210,222,274.29425048828125
306,20201211,223,274.5367736816406
307,20201212,224,274.84857177734375
308,20201213,224,275.1756591796875
309,20201214,224,275.3343505859375
310,20201215,226,275.5388488769531
311,20201216,226,275.6849060058594
312,20201217,227,275.62713623046875
313,20201218,229,275.572021484375
314,20201219,227,275.5816955566406
315,20201220,227,275.7173156738281
316,20201221,227,275.8227233886719
317,20201222,227,275.95458984375
318,20201223,227,276.1706848144531
319,20201224,227,276.29547119140625
320,20201225,229,276.4046325683594
321,20201226,229,276.4713134765625
322,20201227,229,276.5242004394531
323,20201228,229,276.59014892578125
324,20201229,229,276.69854736328125
325,20201230,229,276.7607421875
326,20201231,230,276.7950439453125
327,20210101,230,276.7950439453125
328,20210102,230,276.7950439453125
329,20210103,230,276.7950439453125
330,20210104,230,276.83489990234375
331,20210105,230,276.9026794433594
332,20210106,230,276.9552307128906
333,20210107,230,277.0207824707031
334,20210108,230,277.1291809082031
335,20210109,230,277.19140625
336,20210110,231,277.2267761230469
337,20210111,231,277.2267761230469
338,20210112,231,277.2267761230469
339,20210113,231,277.2267761230469
340,20210114,231,277.2267761230469
341,20210115,231,277.2267761230469
342,20210116,231,277.2267761230469
343,20210117,231,277.2267761230469
344,20210118,231,277.2267761230469
345,20210119,231,277.2267761230469
346,20210120,231,277.2267761230469
347,20210121,231,277.2267761230469
348,20210122,231,277.2267761230469
349,20210123,231,277.2267761230469
350,20210124,231,277.2267761230469
351,20210125,231,277.2267761230469
352,20210126,231,277.2267761230469
353,20210127,231,277.2267761230469
354,20210128,231,277.2267761230469
355,20210129,231,277.2267761230469
356,20210130,231,277.2267761230469
357,20210131,231,277.2267761230469
358,20210201,231,277.2267761230469
359,20210202,231,277.2267761230469
360,20210203,231,277.2267761230469
361,20210204,231,277.2267761230469
362,20210205,231,277.2267761230469
363,20210206,231,277.2267761230469
364,20210207,231,277.2267761230469
365,20210208,231,277.2267761230469
366,20210209,231,277.2267761230469
367,20210210,231,277.2267761230469
368,20210211,231,277.2267761230469
369,20210212,231,277.2267761230469
370,20210213,231,277.2267761230469
371,20210214,231,277.2267761230469
372,20210215,231,277.2267761230469
373,20210216,231,277.2267761230469
374,20210217,231,277.2267761230469
375,20210218,231,277.2267761230469
376,20210219,231,277.2267761230469
377,20210220,231,277.2267761230469
378,20210221,231,277.3053894042969
