,date,true_confirm,predict_confirm
319,20201219,2028,2054.376953125
320,20201220,2031,2056.072998046875
321,20201221,2034,2057.333251953125
322,20201222,2035,2058.174072265625
323,20201223,2036,2059.009765625
324,20201224,2037,2059.861572265625
325,20201225,2038,2060.872802734375
326,20201226,2038,2061.936279296875
327,20201227,2039,2063.331787109375
328,20201228,2040,2065.114013671875
329,20201229,2041,2067.213134765625
330,20201230,2044,2069.5771484375
331,20201231,2046,2072.031494140625
332,20210101,2046,2074.537841796875
333,20210102,2051,2077.662841796875
334,20210103,2053,2080.23388671875
335,20210104,2057,2082.96923828125
336,20210105,2060,2085.6171875
337,20210106,2062,2088.105712890625
338,20210107,2065,2090.59521484375
339,20210108,2067,2093.28857421875
340,20210109,2068,2095.9072265625
341,20210110,2075,2098.687255859375
342,20210111,2076,2100.4501953125
343,20210112,2078,2102.4384765625
344,20210113,2081,2104.3896484375
345,20210114,2084,2106.189453125
346,20210115,2084,2107.75537109375
347,20210116,2086,2109.847900390625
348,20210117,2087,2112.083984375
349,20210118,2090,2114.639404296875
350,20210119,2093,2117.187255859375
351,20210120,2094,2119.680419921875
352,20210121,2098,2122.839111328125
353,20210122,2099,2125.75244140625
354,20210123,2104,2129.009765625
355,20210124,2106,2131.957275390625
356,20210125,2108,2134.836181640625
357,20210126,2115,2137.902099609375
358,20210127,2116,2139.822021484375
359,20210128,2121,2142.069580078125
360,20210129,2121,2143.6953125
361,20210130,2124,2145.71240234375
362,20210131,2125,2147.468505859375
363,20210201,2127,2149.661376953125
364,20210202,2129,2152.340576171875
365,20210203,2132,2155.296142578125
366,20210204,2134,2158.037109375
367,20210205,2135,2161.0078125
368,20210206,2137,2164.487060546875
369,20210207,2144,2167.9423828125
370,20210208,2151,2170.49755859375
371,20210209,2151,2172.400390625
372,20210210,2152,2175.311767578125
373,20210211,2154,2178.84228515625
374,20210212,2157,2182.614501953125
375,20210213,2159,2186.52587890625
376,20210214,2163,2190.685546875
377,20210215,2171,2194.5546875
378,20210216,2177,2197.470947265625
379,20210217,2180,2200.017578125
380,20210218,2180,2202.32080078125
381,20210219,2183,2205.099609375
382,20210220,2184,2208.2060546875
383,20210221,2187,2211.53125
384,20210222,2196,2214.8955078125
385,20210223,2196,2217.1240234375
386,20210224,2198,2220.11474609375
387,20210225,2200,2223.18798828125
388,20210226,2205,2226.590087890625
389,20210227,2206,2229.45166015625
390,20210228,2212,2232.73828125
391,20210301,2215,2235.356689453125
392,20210302,2218,2237.811279296875
393,20210303,2221,2240.31201171875
394,20210304,2222,2242.7373046875
395,20210305,2225,2245.252197265625
396,20210306,2229,2247.871337890625
397,20210307,2229,2250.026611328125
398,20210308,2235,2252.545166015625
399,20210309,2236,2254.103515625
400,20210310,2238,2255.696533203125
401,20210311,2240,2257.0166015625
402,20210312,2243,2258.20947265625
403,20210313,2244,2259.0947265625
404,20210314,2245,2260.02197265625
405,20210315,2245,2260.974853515625
406,20210316,2245,2262.36572265625
407,20210317,2246,2264.234375
408,20210318,2249,2266.365966796875
409,20210319,2251,2268.371337890625
410,20210320,2252,2270.49365234375
411,20210321,2253,2272.71728515625
412,20210322,2257,2275.125
413,20210323,2259,2277.300537109375
414,20210324,2263,2279.86376953125
415,20210325,2265,2282.165771484375
416,20210326,2266,2284.369873046875
417,20210327,2267,2287.0830078125
418,20210328,2267,2289.9296875
419,20210329,2277,2293.3642578125
420,20210330,2279,2295.01171875
421,20210331,2282,2296.48583984375
422,20210401,2282,2297.814453125
423,20210402,2282,2299.391845703125
424,20210403,2287,2301.412353515625
425,20210404,2287,2302.630615234375
426,20210405,2289,2304.135986328125
427,20210406,2290,2305.7802734375
428,20210407,2291,2307.54248046875
429,20210408,2295,2309.60986328125
430,20210409,2295,2311.462646484375
431,20210410,2296,2313.790771484375
432,20210411,2299,2316.544921875
433,20210412,2301,2319.3623046875
434,20210413,2304,2322.160400390625
435,20210414,2308,2324.69580078125
436,20210415,2310,2326.853515625
437,20210416,2313,2329.1025390625
438,20210417,2317,2331.142822265625
439,20210418,2319,2332.6318359375
440,20210419,2319,2333.977783203125
441,20210420,2320,2335.802734375
442,20210421,2322,2337.711669921875
443,20210422,2327,2339.60400390625
444,20210423,2327,2340.77978515625
445,20210424,2328,2342.52783203125
446,20210425,2329,2344.976318359375
447,20210426,2331,2347.98828125
448,20210427,2334,2351.33056640625
449,20210428,2335,2354.92431640625
450,20210429,2337,2358.917236328125
451,20210430,2344,2363.134521484375
452,20210501,2350,2366.590087890625
453,20210502,2354,2369.263427734375
454,20210503,2358,2371.654541015625
455,20210504,2359,2373.8349609375
456,20210505,2360,2376.2763671875
457,20210506,2365,2379.4736328125
458,20210507,2365,2382.21142578125
459,20210508,2370,2385.37890625
460,20210509,2372,2388.401611328125
461,20210510,2373,2391.652099609375
462,20210511,2381,2395.36474609375
463,20210512,2383,2397.78271484375
464,20210513,2386,2400.290283203125
465,20210514,2387,2402.58154296875
466,20210515,2392,2405.11083984375
467,20210516,2396,2407.251708984375
468,20210517,2397,2409.100830078125
469,20210518,2398,2411.1083984375
470,20210519,2399,2413.424560546875
471,20210520,2400,2416.36474609375
472,20210521,2406,2420.250732421875
473,20210522,2409,2423.45703125
474,20210523,2412,2426.496826171875
475,20210524,2412,2430.848876953125
476,20210525,2413,2437.193603515625
477,20210526,2427,2445.46728515625
478,20210527,2428,2452.911865234375
479,20210528,2431,2463.438720703125
480,20210529,2432,2475.91259765625
481,20210530,2455,2490.891845703125
482,20210531,2468,2503.7392578125
483,20210601,2481,2516.453369140625
484,20210602,2498,2529.64306640625
485,20210603,2509,2541.526123046875
486,20210604,2525,2553.192626953125
487,20210605,2534,2564.508544921875
488,20210606,2542,2576.185791015625
489,20210607,2564,2588.43701171875
490,20210608,2573,2598.246826171875
491,20210609,2582,2608.5234375
492,20210610,2593,2619.35693359375
493,20210611,2605,2629.710693359375
494,20210612,2618,2639.77001953125
495,20210613,2625,2649.787841796875
496,20210614,2635,2660.29345703125
497,20210615,2650,2670.566650390625
498,20210616,2657,2679.5498046875
499,20210617,2666,2688.657470703125
500,20210618,2680,2697.366943359375
501,20210619,2692,2704.543212890625
502,20210620,2699,2710.038330078125
503,20210621,2706,2715.0888671875
504,20210622,2709,2719.604248046875
505,20210623,2717,2724.180419921875
506,20210624,2723,2727.436279296875
507,20210625,2727,2730.20556640625
508,20210626,2728,2732.974609375
509,20210627,2733,2736.1259765625
510,20210628,2736,2738.80810546875
511,20210629,2737,2741.9033203125
512,20210630,2737,2745.486328125
513,20210701,2745,2749.81494140625
514,20210702,2748,2753.25146484375
515,20210703,2751,2756.597412109375
516,20210704,2756,2759.8828125
517,20210705,2759,2762.539306640625
518,20210706,2764,2765.162353515625
519,20210707,2766,2767.19482421875
520,20210708,2769,2769.605712890625
521,20210709,2770,2772.557373046875
522,20210710,2771,2776.0556640625
523,20210711,2774,2779.89697265625
524,20210712,2777,2784.52197265625
525,20210713,2779,2789.5380859375
526,20210714,2791,2794.81640625
527,20210715,2795,2798.465576171875
528,20210716,2796,2802.848876953125
529,20210717,2800,2808.51171875
530,20210718,2808,2814.407958984375
531,20210719,2812,2820.065673828125
532,20210720,2813,2826.9619140625
533,20210721,2820,2835.142333984375
534,20210722,2834,2843.07373046875
535,20210723,2839,2849.44091796875
536,20210724,2845,2856.3369140625
537,20210725,2853,2862.642333984375
538,20210726,2866,2867.949462890625
539,20210727,2869,2871.41162109375
540,20210728,2872,2874.654541015625
541,20210729,2881,2878.047607421875
542,20210730,2882,2880.6611328125
543,20210731,2884,2884.12451171875
544,20210801,2886,2888.18994140625
545,20210802,2886,2892.7568359375
546,20210803,2892,2899.075927734375
547,20210804,2896,2905.162841796875
548,20210805,2909,2911.317626953125
549,20210806,2912,2916.154541015625
550,20210807,2915,2921.57373046875
551,20210808,2923,2927.462646484375
552,20210809,2931,2933.36474609375
553,20210810,2933,2939.248046875
554,20210811,2938,2945.536865234375
555,20210812,2947,2952.582763671875
556,20210813,2947,2959.20556640625
557,20210814,2963,2967.486572265625
558,20210815,2968,2973.35986328125
559,20210816,2977,2979.718505859375
560,20210817,2977,2985.28076171875
561,20210818,2988,2991.7880859375
562,20210819,2997,2997.611083984375
563,20210820,3001,3003.076904296875
564,20210821,3007,3008.6728515625
565,20210822,3012,3014.33984375
566,20210823,3012,3020.21533203125
567,20210824,3023,3027.481689453125
568,20210825,3032,3033.51123046875
569,20210826,3040,3038.874755859375
570,20210827,3043,3044.122802734375
571,20210828,3046,3049.739013671875
572,20210829,3055,3055.79052734375
573,20210830,3059,3061.27490234375
574,20210831,3065,3066.9365234375
575,20210901,3074,3072.1943359375
576,20210902,3079,3076.435546875
577,20210903,3083,3080.68994140625
578,20210904,3087,3084.79638671875
579,20210905,3094,3088.916748046875
580,20210906,3096,3092.45947265625
581,20210907,3100,3096.27392578125
582,20210908,3104,3099.876220703125
583,20210909,3109,3103.882080078125
584,20210910,3111,3107.761962890625
585,20210911,3117,3111.748291015625
586,20210912,3120,3115.41455078125
587,20210913,3120,3119.10498046875
588,20210914,3128,3123.059814453125
589,20210915,3135,3125.881103515625
590,20210916,3137,3127.8193359375
591,20210917,3140,3129.65478515625
592,20210918,3142,3131.048095703125
593,20210919,3142,3132.909912109375
594,20210920,3142,3135.720947265625
595,20210921,3147,3139.10888671875
596,20210922,3149,3141.845458984375
597,20210923,3150,3145.2548828125
598,20210924,3150,3148.97705078125
599,20210925,3163,3153.571533203125
600,20210926,3164,3156.080810546875
601,20210927,3167,3159.053955078125
602,20210928,3168,3162.294677734375
603,20210929,3171,3165.89501953125
604,20210930,3177,3169.25244140625
605,20211001,3180,3171.7919921875
606,20211002,3183,3174.124267578125
607,20211003,3187,3175.934814453125
608,20211004,3191,3177.076904296875
609,20211005,3191,3177.662109375
610,20211006,3191,3178.368896484375
611,20211007,3193,3179.310546875
612,20211008,3193,3180.139404296875
613,20211009,3193,3181.02392578125
614,20211010,3195,3182.06884765625
615,20211011,3195,3182.9130859375
616,20211012,3197,3184.01904296875
617,20211013,3199,3185.08740234375
618,20211014,3199,3186.054931640625
619,20211015,3199,3187.334228515625
620,20211016,3199,3188.941162109375
621,20211017,3201,3190.883544921875
622,20211018,3204,3192.60205078125
623,20211019,3207,3194.000244140625
624,20211020,3208,3195.1953125
625,20211021,3209,3196.468994140625
626,20211022,3210,3197.78515625
627,20211023,3211,3199.493896484375
628,20211024,3211,3201.37060546875
629,20211025,3215,3203.4189453125
630,20211026,3217,3205.049072265625
631,20211027,3217,3206.687744140625
632,20211028,3221,3208.831787109375
633,20211029,3223,3210.514892578125
634,20211030,3224,3212.205810546875
635,20211031,3224,3214.287841796875
636,20211101,3226,3216.946533203125
637,20211102,3230,3219.73291015625
638,20211103,3233,3222.2998046875
639,20211104,3234,3224.66748046875
640,20211105,3237,3227.23876953125
641,20211106,3240,3229.674072265625
642,20211107,3243,3231.746337890625
643,20211108,3247,3233.576904296875
644,20211109,3248,3235.0859375
645,20211110,3249,3236.72216796875
646,20211111,3251,3238.531494140625
647,20211112,3252,3240.5947265625
648,20211113,3253,3242.944091796875
649,20211114,3257,3245.408203125
650,20211115,3259,3247.603515625
651,20211116,3260,3250.107177734375
652,20211117,3264,3253.0625
653,20211118,3267,3255.66943359375
654,20211119,3269,3258.568359375
655,20211120,3269,3261.95556640625
656,20211121,3274,3265.974365234375
657,20211122,3279,3269.7373046875
658,20211123,3281,3273.57568359375
659,20211124,3285,3278.04638671875
660,20211125,3291,3282.464599609375
661,20211126,3294,3286.286865234375
662,20211127,3297,3290.48486328125
663,20211128,3301,3294.714111328125
664,20211129,3310,3298.498779296875
665,20211130,3314,3300.93310546875
666,20211201,3315,3303.150390625
667,20211202,3318,3305.629150390625
668,20211203,3322,3307.874755859375
669,20211204,3323,3309.599609375
670,20211205,3324,3311.379150390625
671,20211206,3327,3313.433837890625
672,20211207,3330,3315.39697265625
673,20211208,3333,3317.306884765625
674,20211209,3333,3319.28369140625
675,20211210,3333,3322.2890625
676,20211211,3334,3326.355224609375
677,20211212,3339,3331.43408203125
678,20211213,3343,3337.0009765625
679,20211214,3347,3343.40380859375
680,20211215,3353,3350.573486328125
681,20211216,3359,3358.04638671875
682,20211217,3366,3365.923095703125
683,20211218,3374,3373.86279296875
684,20211219,3384,3381.213623046875
685,20211220,3394,3387.739501953125
686,20211221,3399,3393.136962890625
687,20211222,3408,3398.414794921875
688,20211223,3413,3402.784423828125
689,20211224,3419,3407.4072265625
690,20211225,3421,3411.834716796875
691,20211226,3427,3417.375
692,20211227,3429,3423.45458984375
693,20211228,3433,3430.5361328125
694,20211229,3443,3438.867919921875
695,20211230,3446,3446.983642578125
696,20211231,3457,3456.18603515625
697,20220101,3467,3465.258056640625
698,20220102,3473,3473.9755859375
699,20220103,3486,3483.405029296875
700,20220104,3493,3492.373291015625
701,20220105,3503,3503.0283203125
702,20220106,3512,3515.13330078125
703,20220107,3521,3528.32421875
704,20220108,3530,3542.648193359375
705,20220109,3539,3558.621826171875
706,20220110,3557,3575.9970703125
707,20220111,3584,3592.8623046875
708,20220112,3602,3607.138671875
709,20220113,3613,3620.086181640625
710,20220114,3625,3633.18408203125
711,20220115,3640,3646.46435546875
712,20220116,3657,3658.546142578125
713,20220117,3675,3668.62744140625
714,20220118,3684,3676.69287109375
715,20220119,3689,3683.822509765625
716,20220120,3703,3690.782470703125
717,20220121,3711,3695.869140625
718,20220122,3718,3700.27001953125
719,20220123,3724,3703.998291015625
720,20220124,3726,3707.31201171875
721,20220125,3727,3711.543212890625
722,20220126,3730,3717.13037109375
723,20220127,3737,3723.7451171875
724,20220128,3743,3731.065673828125
725,20220129,3745,3739.30810546875
726,20220130,3752,3749.207763671875
727,20220131,3761,3760.40185546875
728,20220201,3772,3773.1845703125
729,20220202,3785,3786.9189453125
730,20220203,3798,3800.68310546875
731,20220204,3808,3815.161865234375
732,20220205,3816,3831.016357421875
733,20220206,3841,3849.278076171875
734,20220207,3859,3866.20654296875
735,20220208,3877,3883.655029296875
736,20220209,3886,3901.99755859375
737,20220210,3901,3923.321533203125
738,20220211,3925,3947.091796875
739,20220212,3945,3970.6826171875
740,20220213,3973,3996.22314453125
741,20220214,3991,4022.35009765625
742,20220215,4018,4050.193359375
743,20220216,4047,4078.591552734375
744,20220217,4072,4109.6240234375
745,20220218,4097,4144.03857421875
746,20220219,4140,4184.154296875
747,20220220,4163,4229.12255859375
748,20220221,4188,4284.19287109375
749,20220222,4233,4349.61669921875
750,20220223,4285,4423.9697265625
751,20220224,4345,4506.75439453125
752,20220225,4434,4598.63134765625
753,20220226,4517,4694.5166015625
754,20220227,4610,4796.8896484375
755,20220228,4685,4901.3701171875
756,20220301,4800,5014.57958984375
757,20220302,4894,5123.95556640625
758,20220303,5033,5229.10107421875
759,20220304,5158,5321.96142578125
760,20220305,5250,5403.7587890625
761,20220306,5370,5480.39208984375
762,20220307,5462,5549.34326171875
763,20220308,5508,5616.6904296875
764,20220309,5558,5690.046875
765,20220310,5620,5771.55908203125
766,20220311,5683,5861.0078125
767,20220312,5779,5953.833984375
768,20220313,5900,6043.0341796875
769,20220314,5968,6123.07763671875
770,20220315,6048,6201.92626953125
771,20220316,6152,6274.171875
772,20220317,6241,6333.67236328125
773,20220318,6306,6380.63720703125
774,20220319,6379,6419.109375
775,20220320,6424,6445.916015625
776,20220321,6461,6466.177734375
777,20220322,6484,6481.34423828125
778,20220323,6500,6494.212890625
779,20220324,6515,6506.39111328125
780,20220325,6526,6517.744140625
781,20220326,6536,6528.57958984375
782,20220327,6546,6538.87548828125
783,20220328,6557,6549.29052734375
784,20220329,6572,6559.88818359375
785,20220330,6586,6569.404296875
786,20220331,6592,6577.26220703125
787,20220401,6596,6586.42822265625
788,20220402,6596,6596.548828125
789,20220403,6621,6609.2216796875
790,20220404,6630,6619.14794921875
791,20220405,6642,6630.76171875
792,20220406,6643,6643.44580078125
793,20220407,6655,6661.40625
794,20220408,6664,6683.087890625
795,20220409,6681,6708.21435546875
796,20220410,6703,6735.572265625
797,20220411,6723,6765.5498046875
798,20220412,6749,6796.79443359375
799,20220413,6797,6827.75537109375
800,20220414,6821,6853.08447265625
801,20220415,6847,6876.7724609375
802,20220416,6879,6898.03076171875
803,20220417,6907,6915.11865234375
804,20220418,6931,6928.24560546875
805,20220419,6946,6937.76611328125
806,20220420,6955,6945.55322265625
807,20220421,6961,6952.36865234375
808,20220422,6972,6958.91357421875
809,20220423,6981,6965.53564453125
810,20220424,6986,6973.32861328125
811,20220425,6992,6983.453125
812,20220426,6993,6995.8134765625
813,20220427,6994,7011.6953125
814,20220428,7004,7030.62646484375
815,20220429,7033,7051.4970703125
816,20220430,7054,7068.8994140625
817,20220501,7082,7085.00048828125
818,20220502,7091,7099.59814453125
