,date,true_confirm,predict_confirm
332,20210105,157,217.48245239257812
333,20210106,157,217.48245239257812
334,20210107,157,217.48245239257812
335,20210108,157,217.48245239257812
336,20210109,157,217.48245239257812
337,20210110,157,218.2876739501953
338,20210111,157,221.30682373046875
339,20210112,157,227.11102294921875
340,20210113,157,235.78907775878906
341,20210114,157,247.04710388183594
342,20210115,157,261.09423828125
343,20210116,167,278.4168395996094
344,20210117,197,297.8289489746094
345,20210118,240,320.5798645019531
346,20210119,286,338.5087585449219
347,20210120,319,352.32977294921875
348,20210121,338,364.74542236328125
349,20210122,351,378.5393981933594
350,20210123,363,391.2735595703125
351,20210124,430,408.7025451660156
352,20210125,437,418.108154296875
353,20210126,451,427.0641174316406
354,20210127,460,436.58184814453125
355,20210128,473,448.3302917480469
356,20210129,478,458.5605163574219
357,20210130,541,469.02374267578125
358,20210131,551,472.418212890625
359,20210201,555,474.8849182128906
360,20210202,563,476.9114685058594
361,20210203,571,478.0870056152344
362,20210204,571,478.31927490234375
363,20210205,572,478.5567626953125
364,20210206,573,478.67950439453125
365,20210207,573,478.67950439453125
366,20210208,573,478.67950439453125
367,20210209,573,478.67950439453125
368,20210210,573,478.67950439453125
369,20210211,573,478.67950439453125
370,20210212,573,478.67950439453125
371,20210213,573,478.67950439453125
372,20210214,573,478.67950439453125
373,20210215,573,478.67950439453125
374,20210216,573,478.67950439453125
375,20210217,573,478.67950439453125
376,20210218,573,478.67950439453125
377,20210219,573,478.67950439453125
378,20210220,573,478.67950439453125
379,20210221,573,478.67950439453125
380,20210222,573,478.67950439453125
381,20210223,573,478.67950439453125
382,20210224,573,478.67950439453125
383,20210225,573,478.67950439453125
384,20210226,573,478.67950439453125
385,20210227,573,478.67950439453125
386,20210228,573,478.67950439453125
387,20210301,573,478.67950439453125
388,20210302,573,478.67950439453125
389,20210303,573,478.67950439453125
390,20210304,573,478.67950439453125
391,20210305,573,478.67950439453125
392,20210306,573,478.67950439453125
393,20210307,573,478.67950439453125
394,20210308,573,478.67950439453125
395,20210309,573,478.67950439453125
396,20210310,573,478.67950439453125
397,20210311,573,478.67950439453125
398,20210312,573,478.67950439453125
399,20210313,573,478.67950439453125
400,20210314,573,478.67950439453125
401,20210315,573,478.67950439453125
402,20210316,573,478.67950439453125
403,20210317,573,478.67950439453125
404,20210318,573,478.67950439453125
405,20210319,573,478.67950439453125
406,20210320,573,478.67950439453125
407,20210321,573,478.67950439453125
408,20210322,573,478.67950439453125
409,20210323,573,478.67950439453125
410,20210324,573,478.67950439453125
411,20210325,573,478.67950439453125
412,20210326,573,478.67950439453125
413,20210327,573,478.67950439453125
414,20210328,573,478.67950439453125
415,20210329,573,478.67950439453125
416,20210330,573,478.67950439453125
417,20210331,573,478.67950439453125
418,20210401,573,478.67950439453125
419,20210402,573,478.67950439453125
420,20210403,573,478.67950439453125
421,20210404,573,478.67950439453125
422,20210405,573,478.67950439453125
423,20210406,573,478.67950439453125
424,20210407,573,478.67950439453125
425,20210408,573,478.67950439453125
426,20210409,573,478.67950439453125
427,20210410,573,478.67950439453125
428,20210411,573,478.67913818359375
429,20210412,573,478.67913818359375
